Event frame,Sequence frame,Class ID,Score,Bboxes
40068,0,38,0.5878570675849915,"[354.0924377441406, 575.15771484375, 411.1986389160156, 631.517822265625]"
40068,0,60,0.16400502622127533,"[398.6439514160156, 615.8654174804688, 1429.08935546875, 1007.143310546875]"
40068,0,32,0.13499894738197327,"[352.8302917480469, 574.99267578125, 391.75469970703125, 624.847900390625]"
40068,0,38,0.061189573258161545,"[349.21075439453125, 530.6168212890625, 414.683349609375, 627.87353515625]"
40068,0,60,0.04415576159954071,"[418.156982421875, 708.4158325195312, 918.102783203125, 1003.7613525390625]"
40068,0,60,0.03100587986409664,"[874.2221069335938, 692.4240112304688, 1408.5947265625, 1003.8641967773438]"
40068,0,60,0.012758770026266575,"[471.559814453125, 796.2366333007812, 803.9352416992188, 1002.34912109375]"
40068,0,38,0.012739274650812149,"[1580.4498291015625, 486.6281433105469, 1630.373291015625, 544.3639526367188]"
40162,0,38,0.7728589773178101,"[1413.0357666015625, 547.2653198242188, 1488.96728515625, 603.29541015625]"
40162,0,60,0.16332997381687164,"[411.0256042480469, 622.11279296875, 1395.4066162109375, 896.992919921875]"
40162,0,38,0.12760581076145172,"[303.5879211425781, 554.165771484375, 347.90008544921875, 642.4876708984375]"
40162,0,38,0.1113501489162445,"[280.87701416015625, 513.9038696289062, 345.61016845703125, 636.6441040039062]"
40162,0,60,0.10970491170883179,"[406.91021728515625, 618.8143310546875, 983.445068359375, 1007.427490234375]"
40162,0,60,0.06278309971094131,"[475.6336669921875, 747.3842163085938, 823.8070068359375, 1019.5231323242188]"
40162,0,60,0.050007518380880356,"[417.2850036621094, 705.5203247070312, 1419.7816162109375, 996.6787719726562]"
40162,0,32,0.042859677225351334,"[288.4186706542969, 463.95770263671875, 342.1685791015625, 517.2825317382812]"
40162,0,38,0.031386904418468475,"[312.7239685058594, 582.3607177734375, 345.3720703125, 630.02734375]"
40162,0,60,0.02230217307806015,"[846.1131591796875, 621.8801879882812, 1425.70703125, 995.6810913085938]"
40162,0,38,0.022021062672138214,"[442.79559326171875, 557.7288818359375, 472.3973693847656, 598.529296875]"
40162,0,38,0.021995315328240395,"[1414.6893310546875, 545.4214477539062, 1573.1668701171875, 603.403564453125]"
40162,0,38,0.020601944997906685,"[1533.5831298828125, 479.4606018066406, 1580.4964599609375, 551.8775024414062]"
40162,0,60,0.015189610421657562,"[950.171630859375, 765.926025390625, 1400.0413818359375, 999.4255981445312]"
40162,0,38,0.014018082059919834,"[299.6835632324219, 551.68701171875, 333.8842468261719, 580.0557250976562]"
40162,0,38,0.012786753475666046,"[317.8677673339844, 539.7559814453125, 336.1749572753906, 566.6622314453125]"
40215,0,60,0.15593411028385162,"[411.66259765625, 603.2921142578125, 1399.366455078125, 922.053466796875]"
40215,0,60,0.06582820415496826,"[427.93804931640625, 651.6259765625, 908.485595703125, 1014.448486328125]"
40215,0,38,0.024213822558522224,"[362.775146484375, 461.5282287597656, 416.8078918457031, 504.6207580566406]"
40215,0,32,0.017154991626739502,"[459.1772766113281, 467.2428894042969, 510.5185852050781, 531.3546752929688]"
40215,0,60,0.014807806350290775,"[857.296630859375, 706.94140625, 1412.4915771484375, 1002.267822265625]"
40215,0,38,0.011201870627701283,"[369.939208984375, 548.4323120117188, 421.3923645019531, 581.9888305664062]"
41519,0,38,0.5055553317070007,"[1445.1102294921875, 536.8834838867188, 1517.8653564453125, 606.73583984375]"
41519,0,32,0.44124436378479004,"[369.83819580078125, 532.2833251953125, 404.9212341308594, 566.6633911132812]"
41519,0,60,0.26222625374794006,"[411.6622009277344, 606.8681640625, 1400.5806884765625, 930.0219116210938]"
41519,0,60,0.07406088709831238,"[416.016845703125, 642.8339233398438, 922.6321411132812, 1018.4390869140625]"
41519,0,60,0.018879394978284836,"[853.2664184570312, 700.4464721679688, 1420.0880126953125, 1002.634521484375]"
41519,0,38,0.01886705681681633,"[368.61285400390625, 530.5014038085938, 408.5632629394531, 569.4554443359375]"
41519,0,32,0.010147818364202976,"[812.5464477539062, 467.9825134277344, 852.2627563476562, 530.6829223632812]"
41614,0,38,0.7226067185401917,"[504.2465515136719, 467.4271545410156, 557.2411499023438, 538.6919555664062]"
41614,0,32,0.10691691935062408,"[1282.5684814453125, 582.7496948242188, 1300.84619140625, 601.126708984375]"
41614,0,38,0.09724870324134827,"[470.0744934082031, 524.0377807617188, 521.2822265625, 585.246826171875]"
41614,0,38,0.09432091563940048,"[474.08624267578125, 467.3676452636719, 548.2769775390625, 578.7996826171875]"
41614,0,60,0.07742352783679962,"[405.4716796875, 637.6245727539062, 1432.2286376953125, 999.0804443359375]"
41614,0,60,0.04973923787474632,"[904.7646484375, 685.4512329101562, 1403.44580078125, 1004.377685546875]"
41614,0,60,0.04625583067536354,"[383.913818359375, 583.599853515625, 1423.832275390625, 835.1795654296875]"
41614,0,38,0.041678786277770996,"[472.08819580078125, 472.4470520019531, 527.0060424804688, 543.6698608398438]"
41614,0,32,0.03462912142276764,"[473.2130432128906, 526.9618530273438, 516.481201171875, 571.9198608398438]"
41614,0,32,0.031759388744831085,"[508.3214416503906, 469.335693359375, 557.057373046875, 531.0274658203125]"
41614,0,60,0.02610582672059536,"[438.2724609375, 736.9677734375, 895.453125, 1003.1631469726562]"
41614,0,38,0.019635919481515884,"[467.10137939453125, 479.853515625, 522.239013671875, 597.6934204101562]"
41614,0,38,0.016522102057933807,"[1284.49609375, 573.324951171875, 1322.20458984375, 608.753662109375]"
41698,0,38,0.6663745641708374,"[1421.5775146484375, 561.9461059570312, 1493.09765625, 614.6675415039062]"
41698,0,38,0.2870348393917084,"[242.85438537597656, 562.9686889648438, 321.4876403808594, 648.1797485351562]"
41698,0,60,0.16399699449539185,"[413.2798767089844, 616.8677978515625, 1433.3310546875, 1004.0222778320312]"
41698,0,60,0.06646286696195602,"[442.69775390625, 661.78173828125, 894.7689819335938, 1012.5055541992188]"
41698,0,32,0.04465887323021889,"[1422.413818359375, 563.0317993164062, 1475.0552978515625, 610.22998046875]"
41698,0,38,0.03199699521064758,"[1439.0347900390625, 578.0808715820312, 1506.1688232421875, 615.07861328125]"
41698,0,60,0.029969938099384308,"[402.03948974609375, 588.4323120117188, 1394.8515625, 822.0538940429688]"
41698,0,38,0.023729579523205757,"[1423.8385009765625, 559.0180053710938, 1573.732666015625, 616.9329223632812]"
41698,0,32,0.02192474901676178,"[279.71759033203125, 577.617431640625, 321.5146179199219, 626.765869140625]"
41698,0,60,0.012141178362071514,"[861.968994140625, 705.0377197265625, 1411.7579345703125, 1002.1130981445312]"
41698,0,32,0.010220696218311787,"[249.8175506591797, 614.3248901367188, 276.34149169921875, 642.7620239257812]"
41757,0,60,0.16960908472537994,"[412.18017578125, 609.49951171875, 1405.57568359375, 947.8054809570312]"
41757,0,38,0.10254375636577606,"[1681.67822265625, 640.762939453125, 1724.5128173828125, 691.1890258789062]"
41757,0,60,0.0649711936712265,"[432.50445556640625, 657.1875610351562, 920.0245361328125, 1014.409912109375]"
41757,0,60,0.050150975584983826,"[447.5583190917969, 783.9291381835938, 831.114501953125, 1004.9301147460938]"
41757,0,60,0.024511707946658134,"[858.4701538085938, 637.2724609375, 1427.238525390625, 1006.98876953125]"
41757,0,32,0.01639154925942421,"[1665.035888671875, 650.4522705078125, 1689.453369140625, 669.9519653320312]"
41757,0,32,0.01596933789551258,"[459.591796875, 467.1856689453125, 509.2856140136719, 529.226318359375]"
41757,0,32,0.011754765175282955,"[507.8113708496094, 467.5364074707031, 556.4918212890625, 533.3506469726562]"
41866,0,38,0.2865557074546814,"[1771.2125244140625, 572.3579711914062, 1917.94384765625, 640.2089233398438]"
41866,0,60,0.21008972823619843,"[395.5594482421875, 610.4668579101562, 1434.596923828125, 1005.7409057617188]"
41866,0,60,0.060618381947278976,"[425.2565002441406, 648.2596435546875, 911.1863403320312, 1014.8623657226562]"
41866,0,60,0.015457695350050926,"[846.3683471679688, 694.888427734375, 1419.3175048828125, 1004.5816040039062]"
41921,0,60,0.16460560262203217,"[411.51861572265625, 590.5071411132812, 1409.43994140625, 1029.3240966796875]"
41921,0,38,0.1627642661333084,"[360.48828125, 480.2392272949219, 406.034912109375, 523.5426635742188]"
41921,0,38,0.09804922342300415,"[319.1962890625, 482.8241882324219, 405.7301025390625, 544.2364501953125]"
41921,0,60,0.05280734598636627,"[429.420166015625, 648.9649047851562, 910.3147583007812, 1015.809814453125]"
41921,0,60,0.03470803424715996,"[448.0882568359375, 784.4215698242188, 832.499267578125, 1004.9667358398438]"
41921,0,60,0.029143327847123146,"[384.5428771972656, 602.1412353515625, 1419.6881103515625, 818.3013305664062]"
41921,0,38,0.01625412330031395,"[345.5426025390625, 498.270751953125, 403.2722473144531, 541.5565795898438]"
41921,0,32,0.014139651320874691,"[348.1651916503906, 510.8749084472656, 386.4537353515625, 540.19091796875]"
41921,0,32,0.011636718176305294,"[361.1303405761719, 481.162109375, 407.4913024902344, 517.7365112304688]"
41921,0,32,0.01053010392934084,"[459.56878662109375, 467.09796142578125, 510.9549560546875, 531.0272827148438]"
41921,0,60,0.01023173239082098,"[872.11083984375, 671.1560668945312, 1413.8992919921875, 1005.274169921875]"
43196,0,38,0.8080694675445557,"[1454.5714111328125, 528.6304931640625, 1522.4124755859375, 595.0762329101562]"
43196,0,60,0.21442008018493652,"[399.625244140625, 601.7979736328125, 1431.583984375, 1004.1063842773438]"
43196,0,60,0.08621170371770859,"[419.8119201660156, 640.0694580078125, 925.3109130859375, 1015.7013549804688]"
43196,0,38,0.036361221224069595,"[1460.8707275390625, 526.6383056640625, 1602.8756103515625, 590.9420166015625]"
43196,0,38,0.03283705934882164,"[413.80523681640625, 459.55303955078125, 500.27166748046875, 547.70849609375]"
43196,0,60,0.02968495711684227,"[865.982177734375, 634.7708129882812, 1427.7066650390625, 1007.4306030273438]"
43196,0,38,0.023599453270435333,"[429.8197326660156, 479.28192138671875, 492.4654846191406, 536.8142700195312]"
43196,0,38,0.019853539764881134,"[398.3104248046875, 508.7278747558594, 432.20635986328125, 571.212646484375]"
43196,0,38,0.012826255522668362,"[397.587158203125, 413.0461730957031, 523.5467529296875, 581.4768676757812]"
43196,0,32,0.010937425307929516,"[1456.754150390625, 532.4080200195312, 1514.00146484375, 587.3997192382812]"
43196,0,32,0.010822445154190063,"[812.5211181640625, 468.7911682128906, 852.4271240234375, 531.0505981445312]"
43258,0,60,0.17952701449394226,"[402.5580749511719, 602.8649291992188, 1406.7049560546875, 943.2874755859375]"
43258,0,60,0.05748622119426727,"[413.6099853515625, 634.4924926757812, 1007.2918701171875, 1010.039794921875]"
43258,0,60,0.034000422805547714,"[467.7029113769531, 771.6500244140625, 796.5391845703125, 1016.5726928710938]"
43258,0,38,0.03109418973326683,"[521.4551391601562, 469.6495056152344, 564.7694702148438, 535.080810546875]"
43258,0,60,0.02772967703640461,"[873.9755859375, 648.1009521484375, 1429.1844482421875, 1005.7041625976562]"
43258,0,38,0.01932229846715927,"[507.1244201660156, 471.19305419921875, 578.9650268554688, 577.2464599609375]"
43258,0,38,0.016139237210154533,"[541.7534790039062, 549.1934204101562, 577.0239868164062, 578.3582763671875]"
43358,0,38,0.25327733159065247,"[506.88824462890625, 470.2618713378906, 556.4969482421875, 534.1018676757812]"
43358,0,60,0.21859994530677795,"[402.6736145019531, 615.8673706054688, 1433.2984619140625, 1006.8463745117188]"
43358,0,38,0.21113352477550507,"[1525.818115234375, 594.0255737304688, 1605.5714111328125, 633.7109985351562]"
43358,0,38,0.11116627603769302,"[337.707763671875, 511.0057067871094, 385.9702453613281, 591.05615234375]"
43358,0,60,0.056899964809417725,"[420.2710266113281, 587.7512817382812, 1418.852294921875, 828.3864135742188]"
43358,0,60,0.052661508321762085,"[431.1230163574219, 649.6585083007812, 908.9398193359375, 1016.7463989257812]"
43358,0,32,0.016504328697919846,"[509.1544189453125, 469.6287536621094, 556.95654296875, 529.852294921875]"
43358,0,32,0.01475400011986494,"[336.77459716796875, 533.8890991210938, 381.3182678222656, 585.9525146484375]"
43358,0,38,0.01229649968445301,"[481.7727355957031, 464.9637451171875, 533.9227905273438, 543.9006958007812]"
43358,0,38,0.011626620776951313,"[341.8306884765625, 514.41845703125, 377.80181884765625, 545.57470703125]"
43358,0,60,0.011214323341846466,"[875.8196411132812, 671.6015014648438, 1409.611572265625, 1007.275634765625]"
43411,0,38,0.5167657136917114,"[1639.482666015625, 527.324462890625, 1754.24755859375, 685.3211059570312]"
43411,0,60,0.19050739705562592,"[397.4839172363281, 611.947265625, 1433.8941650390625, 1007.010009765625]"
43411,0,38,0.18755212426185608,"[1710.158935546875, 593.4147338867188, 1759.60205078125, 692.5582275390625]"
43411,0,38,0.06209004297852516,"[1708.9947509765625, 595.5418090820312, 1771.3687744140625, 754.853515625]"
43411,0,60,0.054573461413383484,"[429.8424377441406, 664.9774169921875, 907.5966186523438, 1013.3046875]"
43411,0,38,0.043681416660547256,"[1642.6162109375, 645.7374877929688, 1680.760009765625, 682.76318359375]"
43411,0,32,0.041448477655649185,"[506.7944030761719, 470.1048583984375, 556.307373046875, 532.3316040039062]"
43411,0,32,0.04003748670220375,"[423.54779052734375, 486.0622863769531, 466.25335693359375, 523.4144897460938]"
43411,0,60,0.035988036543130875,"[374.5096740722656, 596.4954833984375, 1417.954833984375, 817.1968383789062]"
43411,0,32,0.02319837175309658,"[459.6640625, 466.9783630371094, 508.48876953125, 531.3395385742188]"
43411,0,38,0.022730767726898193,"[456.7383117675781, 465.4100036621094, 512.2423095703125, 531.3309936523438]"
43411,0,38,0.01977822743356228,"[1694.0274658203125, 537.9652709960938, 1763.81640625, 703.3976440429688]"
43411,0,38,0.016903595998883247,"[435.361083984375, 465.5821533203125, 559.70556640625, 537.706787109375]"
43411,0,38,0.016488978639245033,"[423.10052490234375, 483.6929931640625, 470.8435974121094, 525.6746215820312]"
43411,0,60,0.014237525872886181,"[879.6563110351562, 680.6967163085938, 1412.8887939453125, 1006.18017578125]"
44927,0,38,0.5806873440742493,"[1473.5731201171875, 587.3226318359375, 1552.760498046875, 631.3751831054688]"
44927,0,38,0.1430172324180603,"[373.17529296875, 551.1920776367188, 400.94879150390625, 587.3150634765625]"
44927,0,60,0.11598371714353561,"[414.17156982421875, 588.7457275390625, 1379.2313232421875, 1025.22998046875]"
44927,0,38,0.11330612748861313,"[340.0625305175781, 533.3253784179688, 402.80426025390625, 589.6304931640625]"
44927,0,38,0.11068874597549438,"[1479.9998779296875, 577.6566162109375, 1600.4749755859375, 631.4032592773438]"
44927,0,60,0.05207758769392967,"[425.0755310058594, 648.8034057617188, 916.8367309570312, 1014.6973266601562]"
44927,0,60,0.04196055233478546,"[370.2644958496094, 602.333740234375, 1424.1951904296875, 828.7582397460938]"
44927,0,60,0.02920200116932392,"[861.9215087890625, 639.1651000976562, 1426.685791015625, 1008.3271484375]"
44927,0,32,0.024650922045111656,"[460.1714782714844, 466.3039855957031, 506.9540100097656, 533.2339477539062]"
44927,0,32,0.0235311146825552,"[380.4049072265625, 558.2742919921875, 399.55419921875, 585.0260620117188]"
44927,0,38,0.017354000359773636,"[357.0916748046875, 546.9417114257812, 397.59466552734375, 586.8430786132812]"
44927,0,32,0.0172232948243618,"[1473.142822265625, 586.6199951171875, 1526.56201171875, 631.0633544921875]"
46132,0,60,0.12661723792552948,"[418.3195495605469, 609.0802001953125, 1403.8341064453125, 942.281494140625]"
46132,0,38,0.06453094631433487,"[1471.7557373046875, 579.7772827148438, 1550.03662109375, 658.76318359375]"
46132,0,60,0.06270737200975418,"[428.85418701171875, 648.1726684570312, 919.145263671875, 1014.9716796875]"
46132,0,38,0.030539484694600105,"[1465.1866455078125, 584.1278686523438, 1615.50830078125, 634.9241943359375]"
46132,0,60,0.022348936647176743,"[882.0659790039062, 712.923583984375, 1413.7733154296875, 1000.934326171875]"
46132,0,38,0.01715601608157158,"[1474.3447265625, 608.2138061523438, 1534.051025390625, 627.4249877929688]"
46132,0,32,0.01586429588496685,"[357.4305725097656, 555.7761840820312, 403.3706970214844, 609.3193969726562]"
46221,0,60,0.11552632600069046,"[389.554443359375, 582.053955078125, 1388.96337890625, 1009.1786499023438]"
46221,0,38,0.08431253582239151,"[365.1634826660156, 591.9917602539062, 418.722900390625, 646.1657104492188]"
46221,0,60,0.043727315962314606,"[429.5147399902344, 633.6378173828125, 947.6482543945312, 1021.5076293945312]"
46221,0,60,0.04080108553171158,"[467.0234375, 748.101806640625, 825.5360717773438, 1018.3161010742188]"
46221,0,60,0.025704503059387207,"[869.129638671875, 699.3191528320312, 1419.3076171875, 1002.6782836914062]"
46221,0,38,0.01954878680408001,"[1512.3515625, 539.6573486328125, 1561.675048828125, 605.2479858398438]"
46221,0,38,0.01111595332622528,"[1532.650146484375, 483.24859619140625, 1579.193603515625, 547.7175903320312]"
46287,0,60,0.13142630457878113,"[409.9309997558594, 605.9160766601562, 1404.3427734375, 940.8165283203125]"
46287,0,38,0.11134267598390579,"[1581.1807861328125, 705.4218139648438, 1642.7291259765625, 762.7083740234375]"
46287,0,38,0.1081710085272789,"[1608.2078857421875, 699.5003662109375, 1639.875732421875, 762.6914672851562]"
46287,0,60,0.05805627629160881,"[433.0961608886719, 653.5159912109375, 921.1856689453125, 1019.9273071289062]"
46287,0,38,0.0375993587076664,"[347.8748779296875, 527.0211791992188, 400.5667724609375, 560.9925537109375]"
46287,0,60,0.03346734493970871,"[447.5364685058594, 786.4230346679688, 828.930908203125, 1005.2938842773438]"
46287,0,38,0.02819632925093174,"[295.2013854980469, 515.3145141601562, 402.7782287597656, 564.3497314453125]"
46287,0,60,0.012091108597815037,"[865.576904296875, 707.1036987304688, 1413.4053955078125, 1000.389404296875]"
46287,0,60,0.01112269051373005,"[1880.710205078125, 543.8817749023438, 1920.0, 604.3952026367188]"
46357,0,60,0.15645615756511688,"[402.9629821777344, 599.9415893554688, 1403.6490478515625, 927.3519287109375]"
46357,0,38,0.07973247021436691,"[354.443603515625, 522.4921264648438, 447.2065124511719, 561.0006713867188]"
46357,0,60,0.05928744748234749,"[423.2469482421875, 641.4942626953125, 928.4883422851562, 1015.2217407226562]"
46357,0,38,0.048460040241479874,"[1823.260009765625, 648.9395751953125, 1852.409423828125, 725.7484130859375]"
46357,0,60,0.01866111531853676,"[865.781494140625, 710.37548828125, 1414.280517578125, 1001.7531127929688]"
46357,0,32,0.015787694603204727,"[508.0874938964844, 467.32098388671875, 556.6231689453125, 533.613525390625]"
46357,0,38,0.014051225036382675,"[351.90838623046875, 525.4000854492188, 378.35809326171875, 554.490966796875]"
46357,0,38,0.011841459199786186,"[342.44036865234375, 510.2890930175781, 447.5653991699219, 589.101806640625]"
46357,0,60,0.011648238636553288,"[446.69757080078125, 787.155517578125, 814.6979370117188, 1003.3495483398438]"
46357,0,38,0.010086769238114357,"[351.57183837890625, 522.1488647460938, 399.3040466308594, 551.8881225585938]"
48858,0,38,0.7107987999916077,"[1460.221923828125, 523.7171020507812, 1530.119873046875, 593.1774291992188]"
48858,0,32,0.25192978978157043,"[388.5431823730469, 546.1967163085938, 421.5183410644531, 579.0903930664062]"
48858,0,60,0.17287203669548035,"[414.2059326171875, 608.5853881835938, 1404.094482421875, 961.8311767578125]"
48858,0,32,0.07655338197946548,"[384.75006103515625, 538.6122436523438, 416.17742919921875, 571.0623168945312]"
48858,0,38,0.07420584559440613,"[382.2036437988281, 536.1238403320312, 422.6309509277344, 580.0641479492188]"
48858,0,60,0.035807982087135315,"[426.6043395996094, 641.59228515625, 936.9788208007812, 1017.9536743164062]"
48858,0,32,0.024007856845855713,"[394.79864501953125, 556.40380859375, 416.1246643066406, 578.0840454101562]"
48858,0,32,0.019762801006436348,"[384.77587890625, 540.3925170898438, 406.1282653808594, 558.9673461914062]"
48858,0,60,0.011263885535299778,"[873.3790893554688, 673.9454345703125, 1412.2369384765625, 1006.116455078125]"
48858,0,38,0.011096586473286152,"[1463.793212890625, 527.31787109375, 1598.1014404296875, 597.0360107421875]"
48964,0,60,0.18631623685359955,"[419.99749755859375, 610.3060302734375, 1398.7567138671875, 932.1641235351562]"
48964,0,60,0.1005626767873764,"[406.1752014160156, 616.6875, 982.918212890625, 1006.160400390625]"
48964,0,32,0.055720921605825424,"[425.1168212890625, 523.1456909179688, 461.39208984375, 574.2129516601562]"
48964,0,38,0.04192822054028511,"[424.28271484375, 520.9777221679688, 501.1115417480469, 611.672119140625]"
48964,0,60,0.03288572281599045,"[474.1475524902344, 745.881591796875, 831.227783203125, 1015.7484130859375]"
48964,0,60,0.0267088171094656,"[863.0933837890625, 615.7361450195312, 1420.5484619140625, 996.3189086914062]"
48964,0,38,0.026393357664346695,"[498.40850830078125, 468.5992431640625, 556.7068481445312, 534.5035400390625]"
48964,0,38,0.019027238711714745,"[464.3580017089844, 464.9054870605469, 542.3846435546875, 537.5506591796875]"
48964,0,38,0.012534345500171185,"[423.1377258300781, 519.1688232421875, 461.80108642578125, 582.9496459960938]"
48964,0,60,0.011829977855086327,"[936.2575073242188, 778.0812377929688, 1367.668701171875, 999.7935791015625]"
49064,0,38,0.7191881537437439,"[286.04620361328125, 513.604248046875, 360.9646911621094, 584.4998779296875]"
49064,0,38,0.6534788608551025,"[1456.657958984375, 570.4302368164062, 1514.5177001953125, 622.9761352539062]"
49064,0,38,0.4189566671848297,"[283.495361328125, 519.951171875, 326.4872131347656, 582.8255004882812]"
49064,0,32,0.20400969684123993,"[1457.470703125, 571.898193359375, 1507.4844970703125, 617.85546875]"
49064,0,60,0.130245640873909,"[420.5164489746094, 607.457763671875, 1407.857177734375, 929.2072143554688]"
49064,0,38,0.07989227026700974,"[503.7627258300781, 468.918701171875, 557.9290161132812, 534.5677490234375]"
49064,0,38,0.06755252927541733,"[313.9960632324219, 507.9393615722656, 360.4720764160156, 572.6304931640625]"
49064,0,60,0.03897542133927345,"[437.9380187988281, 667.46923828125, 895.5140991210938, 1011.3795166015625]"
49064,0,32,0.033296987414360046,"[320.9771423339844, 515.7035522460938, 360.8305969238281, 569.8955688476562]"
49064,0,38,0.017331305891275406,"[283.1070861816406, 414.0960693359375, 353.64410400390625, 574.6029052734375]"
49064,0,60,0.014341488480567932,"[889.3536987304688, 687.5872192382812, 1411.047119140625, 1007.257080078125]"
49064,0,32,0.012933577410876751,"[507.4085998535156, 470.7919921875, 556.227783203125, 532.0823364257812]"
49108,0,38,0.7296465039253235,"[500.3803405761719, 467.936767578125, 557.3234252929688, 536.5403442382812]"
49108,0,60,0.22652986645698547,"[401.2585144042969, 612.3587646484375, 1435.0487060546875, 1004.5947875976562]"
49108,0,38,0.14068394899368286,"[424.94903564453125, 464.296142578125, 524.0128173828125, 542.107177734375]"
49108,0,38,0.09904596954584122,"[1660.3453369140625, 691.8845825195312, 1708.3350830078125, 727.0259399414062]"
49108,0,60,0.06903493404388428,"[433.54925537109375, 654.064453125, 904.3487548828125, 1015.3201293945312]"
49108,0,38,0.04856042563915253,"[1680.8341064453125, 679.2116088867188, 1708.336669921875, 728.998779296875]"
49108,0,60,0.04033997654914856,"[376.6109924316406, 598.6517944335938, 1418.7786865234375, 816.0494384765625]"
49108,0,32,0.03925570473074913,"[508.2710266113281, 469.45306396484375, 556.6133422851562, 529.6746826171875]"
49108,0,38,0.030433788895606995,"[470.5437316894531, 512.78369140625, 515.5023803710938, 544.6409301757812]"
49108,0,38,0.022407643496990204,"[457.1033020019531, 465.7024841308594, 510.1101989746094, 529.7337036132812]"
49108,0,60,0.01409949455410242,"[871.7109375, 672.1478881835938, 1410.115478515625, 1006.7369384765625]"
49108,0,32,0.014072663150727749,"[405.7234802246094, 431.24169921875, 448.916259765625, 467.6612854003906]"
50099,0,38,0.8715806603431702,"[1453.714111328125, 524.5048828125, 1526.497314453125, 591.7997436523438]"
50099,0,60,0.19529695808887482,"[412.7377624511719, 608.2320556640625, 1406.995849609375, 945.9229736328125]"
50099,0,38,0.1693306416273117,"[1456.15087890625, 522.9779663085938, 1590.91357421875, 604.23388671875]"
50099,0,60,0.08294474333524704,"[431.9767761230469, 640.4276733398438, 926.4021606445312, 1023.0850830078125]"
50099,0,32,0.060512643307447433,"[405.5380554199219, 547.63623046875, 426.73089599609375, 566.1334838867188]"
50099,0,38,0.051139526069164276,"[388.0750732421875, 514.1009521484375, 427.7765808105469, 575.0429077148438]"
50099,0,32,0.05108761042356491,"[392.0890197753906, 543.9495849609375, 426.4183654785156, 571.5819091796875]"
50099,0,60,0.038855843245983124,"[448.7957763671875, 778.8690795898438, 837.4693603515625, 1005.73046875]"
50099,0,38,0.03498311713337898,"[1534.5286865234375, 479.9176025390625, 1591.73876953125, 552.0219116210938]"
50099,0,38,0.03496802598237991,"[387.25909423828125, 486.1950378417969, 491.11114501953125, 576.046875]"
50099,0,38,0.020377114415168762,"[1489.738525390625, 554.4827880859375, 1524.572265625, 588.2200927734375]"
50099,0,60,0.013769462704658508,"[868.6566162109375, 704.6181030273438, 1416.177001953125, 1003.4332275390625]"
50188,0,38,0.7568561434745789,"[504.8070983886719, 466.40264892578125, 557.7581787109375, 536.9295043945312]"
50188,0,32,0.2754285931587219,"[1258.2586669921875, 621.0452880859375, 1274.1619873046875, 635.3986206054688]"
50188,0,60,0.1124420017004013,"[411.0071105957031, 620.5701904296875, 1428.6077880859375, 1004.4005737304688]"
50188,0,32,0.06214349716901779,"[508.596435546875, 469.853271484375, 556.8707885742188, 530.730224609375]"
50188,0,32,0.05656003579497337,"[1258.7340087890625, 620.3163452148438, 1281.5474853515625, 640.7381591796875]"
50188,0,38,0.030736437067389488,"[469.7685852050781, 469.9778137207031, 536.8416748046875, 552.1478271484375]"
50188,0,60,0.026129072532057762,"[440.548583984375, 677.7549438476562, 895.2394409179688, 1009.913330078125]"
50188,0,60,0.02522457204759121,"[892.8966674804688, 640.9207153320312, 1416.197265625, 1002.759765625]"
50188,0,60,0.0208269115537405,"[428.49169921875, 585.17919921875, 1422.83447265625, 828.66943359375]"
50280,0,38,0.36110684275627136,"[1373.2291259765625, 580.3145141601562, 1446.8779296875, 627.6141967773438]"
50280,0,60,0.21725744009017944,"[396.5655212402344, 615.1286010742188, 1436.5906982421875, 1005.9947509765625]"
50280,0,60,0.08707070350646973,"[460.6278381347656, 691.978271484375, 828.0087890625, 1020.6697387695312]"
50280,0,60,0.03895348310470581,"[874.539794921875, 651.923095703125, 1426.47509765625, 1004.6646118164062]"
50280,0,38,0.02584696374833584,"[1374.917724609375, 568.2896118164062, 1561.932861328125, 626.600830078125]"
50280,0,32,0.023700641468167305,"[1373.4952392578125, 582.2863159179688, 1428.018310546875, 625.0651245117188]"
50280,0,32,0.016491541638970375,"[1536.0369873046875, 485.5965881347656, 1581.1114501953125, 545.4317626953125]"
50334,0,38,0.9366418123245239,"[489.7643127441406, 467.63104248046875, 555.8429565429688, 535.8126220703125]"
50334,0,38,0.3181339502334595,"[492.04156494140625, 477.88104248046875, 529.6688842773438, 532.6634521484375]"
50334,0,60,0.1979149729013443,"[409.5000305175781, 573.8854370117188, 1434.817138671875, 1028.1785888671875]"
50334,0,60,0.053171440958976746,"[434.8253173828125, 656.6300659179688, 911.3291015625, 1013.166259765625]"
50334,0,60,0.028799185529351234,"[375.71405029296875, 598.958740234375, 1431.51416015625, 820.2484130859375]"
50334,0,60,0.020957598462700844,"[847.78271484375, 642.63916015625, 1428.5616455078125, 1006.0331420898438]"
50334,0,38,0.011255203746259212,"[1496.0780029296875, 688.2249145507812, 1532.45068359375, 731.7674560546875]"
51203,0,32,0.3275451958179474,"[1452.178955078125, 619.07666015625, 1479.832275390625, 656.268798828125]"
51203,0,60,0.20293691754341125,"[405.7267150878906, 615.19482421875, 1435.4742431640625, 1003.4451904296875]"
51203,0,38,0.19293533265590668,"[1453.19140625, 608.2407836914062, 1483.386962890625, 659.9420166015625]"
